what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298085555928
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298085581552
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298085585327
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085588702
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085594591
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298085595017
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298085595074
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085598906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085610285
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085615329
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085617855
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085620671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085639028
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085640250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085641452
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085649955
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085651856
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085656770
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085657881
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085663037
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085665247
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085667207
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085685215
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085686605
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085689144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085697147
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085698459
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085699409
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085701128
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085703093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085706482
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085709960
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085717090
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085726381
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085728798
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085818194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085821895
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085829532
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085838723
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298085846134
