what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.200.I20090508-2000,"org.eclipse.team.cvs.ssh2",1298254684319
stopped,bundle,org.eclipse.team.cvs.ssh,3.2.100.I20090508-2000,"org.eclipse.team.cvs.ssh",1298254684325
stopped,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1298254684326
stopped,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1298254684327
stopped,bundle,org.eclipse.jsch.ui,1.1.200.r35x_20100210-1114,"org.eclipse.jsch.ui",1298254684328
stopped,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1298254684328
stopped,bundle,org.eclipse.help.webapp,3.4.1.v20091009_35x,"org.eclipse.help.webapp",1298254684329
stopped,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.100.v20090520-1800,"org.eclipse.equinox.jsp.jasper.registry",1298254684329
stopped,bundle,org.eclipse.equinox.jsp.jasper,1.0.200.v20090520-1800,"org.eclipse.equinox.jsp.jasper",1298254684330
stopped,bundle,org.eclipse.pde.ua.ui,1.0.0.v20090511,"org.eclipse.pde.ua.ui",1298254684331
stopped,bundle,com.instantiations.designer.rcp.databinding.xwt,8.0.0.r35x201009160656,"com.instantiations.designer.rcp.databinding.xwt",1298254684331
stopped,bundle,com.instantiations.designer.core.databinding.xml,8.0.0.r35x201009160634,"com.instantiations.designer.core.databinding.xml",1298254684331
stopped,bundle,com.instantiations.designer.gxt.databinding,8.0.0.r35x201009160831,"com.instantiations.designer.gxt.databinding",1298254684332
stopped,bundle,com.instantiations.designer.rcp.databinding.emf,8.0.0.r35x201009160649,"com.instantiations.designer.rcp.databinding.emf",1298254684332
stopped,bundle,com.instantiations.designer.rcp.databinding,8.0.0.r35x201009160649,"com.instantiations.designer.rcp.databinding",1298254684333
stopped,bundle,com.instantiations.designer.swing.databinding,8.0.0.r35x201009160643,"com.instantiations.designer.swing.databinding",1298254684334
stopped,bundle,com.instantiations.designer.core.databinding,8.0.0.r35x201009160631,"com.instantiations.designer.core.databinding",1298254684335
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1298254684335
stopped,bundle,org.eclipse.pde.ds.ui,1.0.0.v20100209-maintenance,"org.eclipse.pde.ds.ui",1298254684336
stopped,bundle,org.eclipse.pde.runtime,3.4.100.v20090731,"org.eclipse.pde.runtime",1298254684336
stopped,bundle,org.eclipse.pde.ui.templates,3.4.100.v20090527,"org.eclipse.pde.ui.templates",1298254684338
stopped,bundle,com.instantiations.designer.rcp.GroupLayout,8.0.0.r35x201009160649,"com.instantiations.designer.rcp.GroupLayout",1298254684339
stopped,bundle,com.instantiations.designer.rcp.SWT_AWT,8.0.0.r35x201009160651,"com.instantiations.designer.rcp.SWT_AWT",1298254684339
stopped,bundle,com.instantiations.designer.rcp.nebula,8.0.0.r35x201009160649,"com.instantiations.designer.rcp.nebula",1298254684339
stopped,bundle,com.instantiations.designer.rcp.swing2swt,8.0.0.r35x201009160649,"com.instantiations.designer.rcp.swing2swt",1298254684340
stopped,bundle,com.instantiations.designer.xwt,8.0.0.r35x201009160656,"com.instantiations.designer.xwt",1298254684340
stopped,bundle,com.instantiations.designer.rcp,8.0.0.r35x201009160649,"com.instantiations.designer.rcp",1298254684340
stopped,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1298254684340
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1298254684341
stopped,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1298254684346
stopped,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1298254684347
stopped,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1298254684348
stopped,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1298254684349
stopped,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1298254684349
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1298254684352
stopped,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1298254684356
stopped,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1298254684356
stopped,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1298254684357
stopped,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1298254684357
stopped,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1298254684357
stopped,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1298254684358
stopped,bundle,org.eclipse.equinox.p2.director.app,1.0.101.R35x_v20091106,"org.eclipse.equinox.p2.director.app",1298254684359
stopped,bundle,org.eclipse.equinox.p2.console,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.console",1298254684360
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.3.7,1.3.7.v201008311405,"com.google.appengine.eclipse.sdkbundle.1.3.7",1298254684360
stopped,bundle,com.google.gdt.eclipse.suite,1.3.3.v201006111302,"com.google.gdt.eclipse.suite",1298254684361
stopped,bundle,com.google.appengine.eclipse.core,1.3.3.v201006111302,"com.google.appengine.eclipse.core",1298254684362
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.0.4,2.0.4.v201006301254,"com.google.gwt.eclipse.sdkbundle.2.0.4",1298254684363
stopped,bundle,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core",1298254684363
stopped,bundle,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.oophm",1298254684364
stopped,bundle,com.google.gdt.eclipse.core,1.3.3.v201006111302,"com.google.gdt.eclipse.core",1298254684365
stopped,bundle,com.google.gdt.eclipse.platform,1.3.3.v201006111302,"com.google.gdt.eclipse.platform",1298254684365
