what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508536763
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508538500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508541522
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508554779
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508557182
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508558289
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508574378
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508575946
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508579395
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508584724
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508585842
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508588339
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508589500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508596087
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508597130
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508600634
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508601729
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508605340
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508607457
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508609434
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508613032
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508620742
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508622073
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508624211
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508630248
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508631485
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508632755
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508652383
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508654575
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298508656463
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508657971
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508681461
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298508683816
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508687829
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508697247
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1298508713253
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508714034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508716415
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298508719930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508735328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508784435
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508785482
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1298508785520
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508798902
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1298508810132
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298508810219
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508875450
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508943674
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508945151
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298508979739
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298509027665
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298509028476
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298509028887
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298509029470
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298509040198
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1298509040230
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298509050209
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298509061384
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298509063474
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298509069129
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1298509073738
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298509074914
