what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121203390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121206310
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121208325
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121214667
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121216881
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121217608
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121226507
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298121235456
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1298121240694
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298121246122
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121248701
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121251043
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1298121251270
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298121261563
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121262727
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121264441
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298121323722
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298121331938
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121371599
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121375048
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1298121375582
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298121454894
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121484629
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121489919
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121492855
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121493853
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121500365
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121544145
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298121593193
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121605127
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121608399
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1298121608560
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298121649375
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298121658736
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298121668351
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121675882
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121678026
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1298121678208
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298121687864
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298121691635
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298121704323
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1298121710245
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298121762784
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298121764146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121769013
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121783950
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121785531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121786281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121795834
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121798708
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121799262
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121800051
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121809239
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121810076
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121813372
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121846020
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298121849229
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121852654
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121855864
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298121856269
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298121856361
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121860526
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121863781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121865432
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121866368
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298121872214
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298121873500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121884740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121885888
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1298121886095
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298121915004
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1298121922570
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298121923458
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298121962192
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298121967802
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298121967802
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.close",1298121967935
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298121970999
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298121975532
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298121986576
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298121997268
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298122000924
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1298122001056
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298122005119
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298122034788
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298124843058
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298124966544
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125005635
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125040208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125040764
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125042031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125042790
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125085767
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125112468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125121915
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1298125126738
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298125127091
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125132292
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125138130
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125143139
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298125616532
